(9.87, 4.36)  -  73804
(7.39, -4.23)  -  73805
(-11.30, 11.17)  -  73806
(-11.79, -5.61)  -  73807
(6.72, 0.62)  -  73808
(-5.52, 7.47)  -  73809
(8.13, 7.95)  -  73810
(11.50, 11.60)  -  73811
(-0.16, 9.17)  -  73812
(2.74, 7.95)  -  73813
(-0.66, -6.32)  -  73814
(13.28, -5.98)  -  73815
(-12.20, 8.62)  -  73816
(14.44, -11.13)  -  73817
(-5.05, 10.01)  -  73818
(5.11, 8.72)  -  73819
(0.58, 7.23)  -  73820
(-4.24, -2.87)  -  73821
(2.40, 5.82)  -  73822
(-11.69, -10.57)  -  73823
(-6.42, 10.52)  -  73824
(-15.01, 8.83)  -  73825
(-14.30, 8.34)  -  73826
(5.06, -8.87)  -  73827
(12.17, -13.60)  -  73828
(14.59, 11.86)  -  73829
(-12.68, 0.84)  -  73830
(-9.22, 1.54)  -  73831
(-13.79, -2.90)  -  73832
(2.93, 12.75)  -  73833
(-12.34, -4.92)  -  73834
(-6.19, -7.16)  -  73835
(-7.05, -3.20)  -  73836
(-12.05, -5.79)  -  73837
(7.73, -10.16)  -  73838
(4.73, 13.32)  -  73839
(11.34, 13.34)  -  73840
(-5.56, -5.62)  -  73841
(-1.22, -14.18)  -  73842
(-1.49, -11.81)  -  73843
(-2.21, -13.40)  -  73844
(5.59, -1.68)  -  73845
(-9.79, 8.61)  -  73846
(-11.02, 11.25)  -  73847
(3.17, 5.72)  -  73848
(8.28, -14.09)  -  73849
(-10.70, 0.54)  -  73850
(9.44, 5.05)  -  73851
(5.48, 1.62)  -  73852
(-3.82, -15.12)  -  73853
(-7.80, -8.68)  -  73854
(-5.69, 13.16)  -  73855
(14.43, -3.66)  -  73856
(-10.44, 10.75)  -  73857
(-6.73, -11.71)  -  73858
(11.98, -15.41)  -  73859
(-4.24, -0.24)  -  73860
(-5.95, -0.36)  -  73861
(5.66, -8.39)  -  73862
(6.08, 0.37)  -  73863
(2.17, 12.80)  -  73864
(-2.07, -10.48)  -  73865
(12.97, -4.46)  -  73866
(-2.06, -6.01)  -  73867
(-15.86, -1.33)  -  73868
(1.18, -1.35)  -  73869
(8.77, 5.47)  -  73870
(15.02, -9.72)  -  73871
(-4.45, 8.35)  -  73872
(-8.53, 5.77)  -  73873
(-6.36, 13.74)  -  73874
(10.06, 2.75)  -  73875
(-13.11, 7.79)  -  73876
(-7.07, 7.75)  -  73877
(1.06, -2.77)  -  73878
(-4.13, 15.58)  -  73879
(7.87, 13.23)  -  73880
(-10.94, 13.79)  -  73881
(4.01, 0.86)  -  73882
(7.00, 2.98)  -  73883
(-0.19, -2.80)  -  73884
(5.46, 0.03)  -  73885
(-14.84, 2.58)  -  73886
(7.03, -8.25)  -  73887
(-1.49, -0.80)  -  73888
(12.16, -11.27)  -  73889
(-6.97, -5.25)  -  73890
(4.34, -12.39)  -  73891
(12.99, 7.36)  -  73892
(-4.72, -4.68)  -  73893
(14.23, -9.02)  -  73894
(-4.02, 10.38)  -  73895
(-11.68, -13.19)  -  73896
(7.50, -2.82)  -  73897
(-3.95, -5.98)  -  73898
(10.95, -15.09)  -  73899
(14.88, 1.20)  -  73900
(-4.20, -1.69)  -  73901
(-9.34, 6.16)  -  73902
(-1.50, -6.88)  -  73903
(-1.08, 6.61)  -  73904
(-1.39, 12.37)  -  73905
(2.18, -10.93)  -  73906
(-5.30, 1.43)  -  73907
(3.33, 1.41)  -  73908
(-6.72, 15.71)  -  73909
(2.36, 5.85)  -  73910
(10.31, 15.48)  -  73911
(10.95, -10.79)  -  73912
(-12.49, 11.65)  -  73913
(-2.74, -4.08)  -  73914
(8.82, 11.25)  -  73915
(8.09, -4.42)  -  73916
(-0.05, 0.25)  -  73917
(3.31, 11.92)  -  73918
(11.41, -12.23)  -  73919
(-7.87, 9.56)  -  73920
(12.19, -12.53)  -  73921
(-4.09, 8.64)  -  73922
(9.71, -9.24)  -  73923
(-13.73, -8.35)  -  73924
(8.94, 12.92)  -  73925
(9.60, 3.99)  -  73926
(-13.23, 14.57)  -  73927
(6.89, -11.52)  -  73928
(-1.93, -3.90)  -  73929
(-1.72, -4.42)  -  73930
(13.39, 13.90)  -  73931
(-13.99, 4.22)  -  73932
(0.97, -4.79)  -  73933
(-0.67, 15.59)  -  73934
(7.84, 5.43)  -  73935
(-5.98, -4.24)  -  73936
(-0.70, -12.67)  -  73937
(4.46, 1.68)  -  73938
(2.72, 5.63)  -  73939
(-4.49, 2.29)  -  73940
(4.97, 8.00)  -  73941
(1.09, 12.34)  -  73942
(-14.62, -5.57)  -  73943
(-0.29, -0.67)  -  73944
(9.93, -1.92)  -  73945
(-8.76, -9.61)  -  73946
(11.16, 5.45)  -  73947
(-6.73, -5.32)  -  73948
(-9.33, -8.15)  -  73949
(8.42, 12.34)  -  73950
(-0.98, -4.45)  -  73951
(12.54, 0.69)  -  73952
(-6.76, 13.43)  -  73953
(-3.84, 4.40)  -  73954
(1.34, 0.44)  -  73955
(-9.85, 5.39)  -  73956
(10.61, 13.10)  -  73957
(-2.01, 8.10)  -  73958
(-12.54, -12.97)  -  73959
(3.13, 1.95)  -  73960
(-0.89, 7.97)  -  73961
(12.18, -11.58)  -  73962
(-3.56, 5.60)  -  73963
(-9.13, 4.05)  -  73964
(-8.84, 0.96)  -  73965
(-3.99, -0.29)  -  73966
(9.51, 8.40)  -  73967
(-12.77, -4.53)  -  73968
(-1.86, 15.83)  -  73969
(7.63, 2.15)  -  73970
(-10.92, 0.92)  -  73971
(8.36, -8.84)  -  73972
(-1.65, -15.41)  -  73973
(10.47, 1.93)  -  73974
(-0.07, -13.67)  -  73975
(11.20, 1.49)  -  73976
(-11.51, -3.10)  -  73977
(-5.89, -9.34)  -  73978
(-6.58, -7.91)  -  73979
(3.85, -10.57)  -  73980
(9.17, -12.98)  -  73981
(-10.97, 3.91)  -  73982
(-12.76, -10.20)  -  73983
(-1.36, -11.50)  -  73984
(-7.80, 9.75)  -  73985
(0.74, 12.22)  -  73986
(-15.77, 2.43)  -  73987
(-0.79, 7.57)  -  73988
(-10.38, 1.57)  -  73989
(-8.36, 9.51)  -  73990
(-10.83, -0.47)  -  73991
(2.15, 12.19)  -  73992
(-0.34, 11.58)  -  73993
(8.69, 2.88)  -  73994
(0.73, 15.65)  -  73995
(14.92, 6.87)  -  73996
(-10.57, 10.07)  -  73997
(-7.51, 5.15)  -  73998
(1.97, 11.70)  -  73999
(-12.40, 4.02)  -  74000
(-10.83, -10.67)  -  74001
(-11.75, -4.68)  -  74002
(11.34, 7.07)  -  74003
(8.40, -2.52)  -  74004
(-9.64, -6.55)  -  74005
(10.16, 1.27)  -  74006
(-14.82, -1.62)  -  74007
(-0.27, 5.85)  -  74008
(-9.07, 7.47)  -  74009
(-9.34, -9.46)  -  74010
(-11.85, -9.66)  -  74011
(12.72, 3.99)  -  74012
(6.36, 14.44)  -  74013
(-13.57, -1.38)  -  74014
(-9.76, 12.00)  -  74015
(-9.49, 10.09)  -  74016
(10.42, -0.90)  -  74017
(-0.42, -11.02)  -  74018
(-13.50, 3.76)  -  74019
(12.77, 6.61)  -  74020
(-5.20, 11.96)  -  74021
(-0.04, -10.00)  -  74022
(8.98, -10.38)  -  74023
(-0.30, 10.90)  -  74024
(8.29, 1.63)  -  74025
(-8.45, 13.54)  -  74026
(2.87, 5.81)  -  74027
(-8.19, -0.03)  -  74028
(8.73, -14.58)  -  74029
(7.02, 3.07)  -  74030
(15.10, 11.36)  -  74031
(-13.58, -12.98)  -  74032
(-7.52, -5.99)  -  74033
(-1.89, -8.09)  -  74034
(-0.06, -9.92)  -  74035
(-12.64, 7.77)  -  74036
(-10.73, -3.06)  -  74037
(10.94, 6.57)  -  74038
(3.16, 8.94)  -  74039
(8.09, 7.51)  -  74040
(14.35, 2.61)  -  74041
(10.04, -12.99)  -  74042
(-1.52, -13.74)  -  74043
(4.07, 11.47)  -  74044
(-9.41, 15.76)  -  74045
(0.53, -7.68)  -  74046
(6.25, -13.03)  -  74047
(1.31, 10.67)  -  74048
(-13.28, 6.92)  -  74049
(-6.93, -12.44)  -  74050
(11.34, 0.93)  -  74051
(5.01, -12.47)  -  74052
(6.66, -10.35)  -  74053
(-2.97, -0.43)  -  74054
(2.63, 0.21)  -  74055
(-13.62, 14.53)  -  74056
(15.87, -0.80)  -  74057
(-6.91, -7.22)  -  74058
(-10.35, 7.86)  -  74059
(-12.76, -14.89)  -  74060
(-13.33, 1.95)  -  74061
(-9.55, 12.71)  -  74062
(-5.58, 1.20)  -  74063
(-7.81, -5.69)  -  74064
(-0.39, 1.16)  -  74065
(0.51, -14.01)  -  74066
(-11.59, 1.00)  -  74067
(13.74, 7.81)  -  74068
(-12.87, 2.54)  -  74069
(11.35, -2.83)  -  74070
(-13.64, -12.59)  -  74071
(2.04, 14.19)  -  74072
(-13.07, -9.48)  -  74073
(9.24, -6.47)  -  74074
(7.64, 13.86)  -  74075
(-11.54, 14.19)  -  74076
(-8.01, -14.13)  -  74077
(2.14, -0.69)  -  74078
(0.93, -15.55)  -  74079
(0.24, 3.05)  -  74080
(-13.74, -15.85)  -  74081
(1.19, 9.53)  -  74082
(-11.89, 3.70)  -  74083
(6.35, -14.60)  -  74084
(-4.56, -4.43)  -  74085
(-7.71, -6.19)  -  74086
(8.02, -13.08)  -  74087
(-5.23, -0.63)  -  74088
(-5.00, -10.94)  -  74089
(-8.16, 14.52)  -  74090
(9.47, -5.71)  -  74091
(-8.86, -6.53)  -  74092
(4.95, -11.49)  -  74093
(-11.79, -8.81)  -  74094
(-5.95, 4.10)  -  74095
(-14.20, 8.96)  -  74096
(-13.63, -3.94)  -  74097
(-7.18, -2.05)  -  74098
(5.05, 2.49)  -  74099
(12.70, 11.58)  -  74100
(-12.28, -8.22)  -  74101
(-10.09, -1.24)  -  74102
(-13.60, -7.93)  -  74103
(-5.47, 10.54)  -  74104
(-7.60, -6.02)  -  74105
(10.27, 1.59)  -  74106
(9.08, -11.43)  -  74107
(10.20, -3.53)  -  74108
(-9.54, -4.40)  -  74109
(-6.37, -12.97)  -  74110
(11.79, -1.76)  -  74111
(14.68, -4.88)  -  74112
(-11.48, -13.05)  -  74113
(-13.17, -13.19)  -  74114
(14.20, 0.18)  -  74115
(7.26, -11.82)  -  74116
(-12.55, 3.72)  -  74117
(7.46, -1.13)  -  74118
(-2.84, -5.66)  -  74119
(2.61, 14.88)  -  74120
(7.29, 9.72)  -  74121
(11.94, -3.21)  -  74122
(15.07, -8.34)  -  74123
(-4.44, -5.04)  -  74124
(-7.31, 9.32)  -  74125
(11.43, 14.31)  -  74126
(3.21, -9.14)  -  74127
(7.79, 13.56)  -  74128
(-7.83, 1.90)  -  74129
(13.82, -3.68)  -  74130
(-2.35, -3.80)  -  74131
(6.51, 1.04)  -  74132
(10.47, -3.38)  -  74133
(0.32, -3.30)  -  74134
(-0.51, -4.82)  -  74135
(4.03, -2.13)  -  74136
(-11.67, 10.28)  -  74137
(-1.49, 1.31)  -  74138
(-4.70, 7.19)  -  74139
(-10.29, 0.15)  -  74140
(-2.77, -5.23)  -  74141
(-13.56, 0.09)  -  74142
(6.29, -2.09)  -  74143
(-15.59, 6.66)  -  74144
(-5.30, -13.08)  -  74145
(-4.57, -4.72)  -  74146
(8.54, -10.32)  -  74147
(12.70, -2.98)  -  74148
(14.12, 5.22)  -  74149
(9.60, 14.94)  -  74150
(0.64, 11.30)  -  74151
(15.72, 1.66)  -  74152
(2.59, -2.21)  -  74153
(-8.17, -1.25)  -  74154
(14.02, -1.25)  -  74155
(10.54, 2.73)  -  74156
(-7.32, 6.89)  -  74157
(3.16, 2.01)  -  74158
(9.45, -7.77)  -  74159
(7.09, -0.02)  -  74160
(2.33, 2.19)  -  74161
(-4.84, -3.77)  -  74162
(14.69, 5.81)  -  74163
(-9.41, 3.16)  -  74164
(-13.61, -1.95)  -  74165
(7.09, 6.61)  -  74166
(-13.47, -0.94)  -  74167
(-2.63, -10.48)  -  74168
(5.65, 10.49)  -  74169
(-13.70, 5.21)  -  74170
(-7.51, 0.02)  -  74171
(-14.49, 12.25)  -  74172
(8.35, -8.20)  -  74173
(5.04, 9.45)  -  74174
(-8.39, 5.68)  -  74175
(5.72, -14.96)  -  74176
(6.96, 5.77)  -  74177
(1.18, -8.34)  -  74178
(3.70, -8.67)  -  74179
(-12.83, -14.67)  -  74180
(5.78, 13.99)  -  74181
(-6.14, 14.45)  -  74182
(12.09, -15.45)  -  74183
(0.23, 11.78)  -  74184
(12.61, -12.78)  -  74185
(7.29, -12.66)  -  74186
(-10.70, 9.94)  -  74187
(4.17, 15.95)  -  74188
(-15.01, -0.37)  -  74189
(7.00, 0.71)  -  74190
(-3.90, 0.13)  -  74191
(-5.53, -15.53)  -  74192
(12.83, -10.60)  -  74193
(-7.16, 13.48)  -  74194
(-1.84, -4.89)  -  74195
(4.02, -2.80)  -  74196
(1.74, -3.04)  -  74197
(-13.01, 14.08)  -  74198
(10.05, 11.00)  -  74199
(2.85, -4.88)  -  74200
(8.29, 12.52)  -  74201
(-14.94, 5.29)  -  74202
(-13.00, 8.87)  -  74203
(1.14, -1.57)  -  74204
(-0.13, -6.03)  -  74205
(-4.46, 14.17)  -  74206
(2.86, -13.89)  -  74207
(-14.79, -6.36)  -  74208
(-10.16, -5.30)  -  74209
(-2.01, -5.18)  -  74210
(-11.47, -2.33)  -  74211
(-4.24, 12.61)  -  74212
(0.09, 1.51)  -  74213
(13.06, 10.27)  -  74214
(3.46, 8.24)  -  74215
(-12.50, 4.88)  -  74216
(-4.82, -11.66)  -  74217
(-5.49, -14.56)  -  74218
(-11.61, 13.62)  -  74219
(9.73, 11.06)  -  74220
(7.41, 12.07)  -  74221
(14.69, 10.46)  -  74222
(15.61, -14.56)  -  74223
(2.33, 13.25)  -  74224
(3.25, -9.55)  -  74225
(-6.95, 14.13)  -  74226
(-6.57, 8.32)  -  74227
(9.30, -5.24)  -  74228
(-10.45, 9.22)  -  74229
(6.12, -7.73)  -  74230
(2.00, 7.91)  -  74231
(0.63, -7.05)  -  74232
(-14.93, -13.14)  -  74233
(8.34, 7.82)  -  74234
(3.24, -4.67)  -  74235
(-15.62, -11.22)  -  74236
(12.46, 11.01)  -  74237
(1.92, 8.64)  -  74238
(4.52, -12.66)  -  74239
(8.45, 0.76)  -  74240
(3.07, -14.16)  -  74241
(-15.04, -7.93)  -  74242
(9.57, -13.95)  -  74243
(11.28, -3.82)  -  74244
(-10.69, -8.13)  -  74245
(-14.94, 15.90)  -  74246
(-14.03, 1.17)  -  74247
(9.37, -5.53)  -  74248
(5.23, -7.40)  -  74249
(10.57, 10.66)  -  74250
(12.27, -12.56)  -  74251
(-0.89, 6.15)  -  74252
(8.85, 0.55)  -  74253
(1.09, 15.03)  -  74254
(2.64, -0.25)  -  74255
(1.87, 2.36)  -  74256
(-9.94, -11.10)  -  74257
(8.59, 7.34)  -  74258
(-0.33, 14.09)  -  74259
(-13.44, -13.58)  -  74260
(-13.38, 5.60)  -  74261
(15.60, 8.15)  -  74262
(-0.78, 4.91)  -  74263
(7.30, 7.67)  -  74264
(10.20, -12.24)  -  74265
(7.22, 5.92)  -  74266
(13.00, -11.26)  -  74267
(-10.36, 2.22)  -  74268
(0.32, 2.96)  -  74269
(-7.31, -5.75)  -  74270
(14.21, 6.71)  -  74271
(-8.89, 3.60)  -  74272
(-8.09, -3.66)  -  74273
(-0.50, -10.02)  -  74274
(5.72, -0.91)  -  74275
(-6.36, -13.70)  -  74276
(-0.94, 14.50)  -  74277
(-9.36, 9.77)  -  74278
(-10.29, -6.19)  -  74279
(0.47, 9.26)  -  74280
(-10.85, -7.16)  -  74281
(-9.93, -14.95)  -  74282
(1.86, -14.27)  -  74283
(9.84, 2.00)  -  74284
(1.09, 15.04)  -  74285
(-12.14, 5.51)  -  74286
(-6.91, -8.13)  -  74287
(4.26, -14.58)  -  74288
(-13.08, 4.74)  -  74289
(-11.70, 0.57)  -  74290
(7.90, 8.00)  -  74291
(2.83, 9.37)  -  74292
(2.96, -1.58)  -  74293
(-6.83, -2.00)  -  74294
(5.62, 0.45)  -  74295
(12.19, -1.61)  -  74296
(8.74, -8.16)  -  74297
(3.02, -10.72)  -  74298
(11.75, 12.38)  -  74299
(4.57, 5.62)  -  74300
(-4.66, 1.98)  -  74301
(8.77, 9.23)  -  74302
(7.38, 0.95)  -  74303
(-0.69, -6.41)  -  74304
(-0.92, -7.53)  -  74305
(3.61, -3.94)  -  74306
(9.71, 6.19)  -  74307
(-1.27, 10.75)  -  74308
(-5.95, 11.77)  -  74309
(1.90, 4.44)  -  74310
(-9.11, 14.49)  -  74311
(1.55, 8.20)  -  74312
(-2.57, 11.04)  -  74313
(-0.37, 4.04)  -  74314
(8.03, 13.61)  -  74315
(12.35, -15.34)  -  74316
(14.93, -5.32)  -  74317
(-12.27, 12.10)  -  74318
(-6.57, -13.17)  -  74319
(5.61, -14.96)  -  74320
(1.05, 0.03)  -  74321
(6.89, 11.43)  -  74322
(15.12, -8.01)  -  74323
(7.31, 5.70)  -  74324
(1.29, -13.52)  -  74325
(12.03, -9.51)  -  74326
(6.18, -10.11)  -  74327
(-11.40, -0.81)  -  74328
(-1.78, -11.01)  -  74329
(-0.98, 9.93)  -  74330
(11.32, -11.19)  -  74331
(-0.33, 11.99)  -  74332
(-15.73, 2.00)  -  74333
(1.14, -10.62)  -  74334
(13.10, 14.36)  -  74335
(-3.04, -9.98)  -  74336
(-5.59, 11.81)  -  74337
(-10.57, 10.21)  -  74338
(9.58, 11.35)  -  74339
(-8.17, -2.32)  -  74340
(12.27, -8.88)  -  74341
(-13.93, -4.74)  -  74342
(-0.37, 9.57)  -  74343
(-11.65, -3.35)  -  74344
(5.71, 2.40)  -  74345
(0.95, 12.60)  -  74346
(-9.51, 3.79)  -  74347
(-11.24, 6.16)  -  74348
(0.42, 5.35)  -  74349
(3.55, -11.13)  -  74350
(-14.60, -2.97)  -  74351
(-0.73, -2.74)  -  74352
(11.94, 3.31)  -  74353
(-13.36, 0.36)  -  74354
(1.80, -3.73)  -  74355
(-7.38, 13.86)  -  74356
(8.19, -14.40)  -  74357
(1.15, -11.85)  -  74358
(8.59, -8.76)  -  74359
(3.95, -13.66)  -  74360
(7.30, 9.26)  -  74361
(-10.79, -1.65)  -  74362
(4.52, 13.66)  -  74363
(-7.56, 15.54)  -  74364
(-6.80, -9.60)  -  74365
(11.50, -2.88)  -  74366
(10.52, -3.05)  -  74367
(-9.56, -12.53)  -  74368
(1.90, 7.16)  -  74369
(10.75, 2.75)  -  74370
(0.46, -2.67)  -  74371
(-12.57, 9.43)  -  74372
(3.49, 6.88)  -  74373
(15.45, -11.04)  -  74374
(-7.98, 12.01)  -  74375
(13.82, -6.97)  -  74376
(-2.44, -6.27)  -  74377
(4.97, 9.17)  -  74378
(-3.43, -12.95)  -  74379
(-8.13, -2.02)  -  74380
(4.60, -6.38)  -  74381
(5.97, -7.08)  -  74382
(11.09, -12.27)  -  74383
(-9.94, -6.31)  -  74384
(-5.93, -0.70)  -  74385
(13.05, 8.71)  -  74386
(2.80, -2.74)  -  74387
(7.82, 1.96)  -  74388
(-0.56, -6.86)  -  74389
(-9.49, -9.79)  -  74390
(6.91, -13.53)  -  74391
(3.11, 12.84)  -  74392
(5.68, -9.83)  -  74393
(-5.86, -12.10)  -  74394
(-9.45, -7.43)  -  74395
(7.82, 1.63)  -  74396
(11.85, 12.57)  -  74397
(-3.26, -8.21)  -  74398
(-9.92, -0.97)  -  74399
(8.02, -1.63)  -  74400
(-6.04, 11.74)  -  74401
(-9.92, 2.80)  -  74402
(3.29, -7.31)  -  74403
(-10.29, -2.42)  -  74404
(-2.19, -7.27)  -  74405
(13.54, -10.50)  -  74406
(-1.56, 14.13)  -  74407
(-12.72, -1.06)  -  74408
(1.16, -11.08)  -  74409
(15.26, 9.18)  -  74410
(-4.51, 10.46)  -  74411
(-7.69, -5.56)  -  74412
(7.81, 12.42)  -  74413
(-8.58, -13.65)  -  74414
(12.20, -4.88)  -  74415
(-2.08, 11.16)  -  74416
(-0.35, 14.32)  -  74417
(-6.49, 0.76)  -  74418
(-5.10, 7.49)  -  74419
(-0.55, -3.59)  -  74420
(-10.01, 15.76)  -  74421
(-6.44, -11.43)  -  74422
(10.05, 13.56)  -  74423
(8.72, 8.03)  -  74424
(-10.27, -0.47)  -  74425
(14.00, 2.84)  -  74426
(-6.60, 5.78)  -  74427
(-9.83, 6.83)  -  74428
(2.40, -2.40)  -  74429
(6.18, -13.10)  -  74430
(2.92, -6.47)  -  74431
(-13.49, 11.56)  -  74432
(-1.56, 2.55)  -  74433
(-5.91, -13.34)  -  74434
(3.54, -15.13)  -  74435
(6.58, 3.20)  -  74436
(0.91, -3.00)  -  74437
(-10.00, -0.76)  -  74438
(11.65, 6.15)  -  74439
(3.68, 15.11)  -  74440
(3.30, -11.82)  -  74441
(-14.20, -15.91)  -  74442
(1.82, 14.03)  -  74443
(15.29, -2.51)  -  74444
(6.88, 6.53)  -  74445
(-9.29, 12.44)  -  74446
(-4.51, 3.54)  -  74447
(-9.10, -2.90)  -  74448
(13.34, -8.80)  -  74449
(0.41, 4.34)  -  74450
(14.15, 1.33)  -  74451
(-15.45, 13.92)  -  74452
(10.39, -6.96)  -  74453
(12.71, 9.47)  -  74454
(2.03, -12.97)  -  74455
(-5.43, -1.15)  -  74456
(-12.02, -4.08)  -  74457
(-10.60, -6.23)  -  74458
(2.24, 5.49)  -  74459
(3.91, -2.57)  -  74460
(2.74, -14.85)  -  74461
(-9.70, -11.64)  -  74462
(-11.33, -8.59)  -  74463
(-2.37, 0.93)  -  74464
(-7.23, -5.36)  -  74465
(11.04, -8.11)  -  74466
(-2.25, -13.18)  -  74467
(1.25, -7.45)  -  74468
(9.01, 11.85)  -  74469
(13.02, 15.53)  -  74470
(10.84, 13.23)  -  74471
(-5.81, 14.83)  -  74472
(12.53, -7.86)  -  74473
(-0.16, -7.28)  -  74474
(-11.44, 0.72)  -  74475
(-0.09, -13.15)  -  74476
(-13.22, 0.82)  -  74477
(15.20, 2.55)  -  74478
(12.43, -13.02)  -  74479
(-0.24, 5.58)  -  74480
(3.41, 13.92)  -  74481
(-10.33, 12.78)  -  74482
(-4.91, 2.87)  -  74483
(14.15, -0.17)  -  74484
(13.68, -7.43)  -  74485
(-13.02, 2.10)  -  74486
(14.39, 3.48)  -  74487
(8.30, 0.27)  -  74488
(3.06, 6.63)  -  74489
(-10.69, 11.31)  -  74490
(-14.43, -5.70)  -  74491
(-12.13, -4.06)  -  74492
(-13.23, -2.18)  -  74493
(-1.22, -1.20)  -  74494
(12.66, -1.33)  -  74495
(-10.33, 5.22)  -  74496
(5.65, 0.75)  -  74497
(8.57, -14.75)  -  74498
(-8.40, 6.86)  -  74499
(-2.88, -1.45)  -  74500
(15.44, -13.03)  -  74501
(6.26, 7.11)  -  74502
(1.12, 3.81)  -  74503
(-0.31, -11.31)  -  74504
(6.38, -5.13)  -  74505
(7.44, -2.24)  -  74506
(4.65, 1.90)  -  74507
(-14.96, -9.27)  -  74508
(14.84, -9.24)  -  74509
(-2.88, -14.61)  -  74510
(11.18, 11.01)  -  74511
(-1.23, -12.68)  -  74512
(12.94, 3.29)  -  74513
(-8.98, -0.75)  -  74514
(1.21, 4.59)  -  74515
(7.17, -9.64)  -  74516
(-11.79, 5.41)  -  74517
(-13.93, 2.47)  -  74518
(-8.95, 11.15)  -  74519
(5.92, 2.58)  -  74520
(-1.41, 11.06)  -  74521
(0.86, 4.64)  -  74522
(15.00, 1.28)  -  74523
(13.74, -3.00)  -  74524
(0.52, -1.53)  -  74525
(-5.57, 1.08)  -  74526
(-6.20, -7.76)  -  74527
(10.37, 13.19)  -  74528
(11.08, -13.65)  -  74529
(-11.98, -1.97)  -  74530
(15.59, 1.89)  -  74531
(5.59, -0.30)  -  74532
(3.02, -7.94)  -  74533
(9.12, -5.46)  -  74534
(2.01, -0.56)  -  74535
(0.37, 15.53)  -  74536
(-10.30, 7.61)  -  74537
(-15.27, 1.14)  -  74538
(-9.33, 4.28)  -  74539
(1.20, 1.48)  -  74540
(-15.05, -1.27)  -  74541
(-10.24, -3.50)  -  74542
(-0.48, -5.29)  -  74543
(12.01, -0.88)  -  74544
(7.59, 8.12)  -  74545
(5.96, 7.33)  -  74546
(8.09, 7.42)  -  74547
(4.55, -4.99)  -  74548
(10.57, -11.88)  -  74549
(-14.39, 13.39)  -  74550
(5.87, -13.73)  -  74551
(-10.17, 4.51)  -  74552
(-15.88, 7.22)  -  74553
(-4.70, 4.80)  -  74554
(13.48, 8.44)  -  74555
(15.46, -5.57)  -  74556
(11.81, -2.51)  -  74557
(-6.11, -11.48)  -  74558
(8.42, -1.02)  -  74559
(-3.85, 3.83)  -  74560
(14.07, 4.61)  -  74561
(-13.82, 5.45)  -  74562
(-7.31, 0.34)  -  74563
(11.43, -4.66)  -  74564
(8.30, 13.35)  -  74565
(12.64, 13.72)  -  74566
(1.22, -8.04)  -  74567
(15.48, -2.32)  -  74568
(8.12, -14.48)  -  74569
(15.85, 1.54)  -  74570
(6.37, 3.83)  -  74571
(-4.42, -2.66)  -  74572
(0.09, 2.66)  -  74573
(-4.16, 10.31)  -  74574
(-0.17, 9.37)  -  74575
(-12.46, -4.69)  -  74576
(-0.49, -13.18)  -  74577
(7.10, 0.07)  -  74578
(-14.44, -13.12)  -  74579
(-7.93, -9.14)  -  74580
(-10.10, -3.61)  -  74581
(13.78, 7.09)  -  74582
(-7.83, -10.12)  -  74583
(-13.52, -15.64)  -  74584
(5.43, -3.49)  -  74585
(-5.67, 6.63)  -  74586
(-5.79, 11.67)  -  74587
(-14.60, 4.93)  -  74588
(-1.47, 2.55)  -  74589
(10.43, 2.53)  -  74590
(5.98, -4.78)  -  74591
(-5.25, 11.18)  -  74592
(10.46, 8.17)  -  74593
(-6.97, -1.23)  -  74594
(1.46, 11.59)  -  74595
(13.14, 11.03)  -  74596
(9.49, 1.24)  -  74597
(14.85, -8.72)  -  74598
(5.13, 6.63)  -  74599
(-8.06, -8.62)  -  74600
(-13.13, 8.11)  -  74601
(-6.80, 0.49)  -  74602
(0.27, 11.80)  -  74603
(-8.23, -6.46)  -  74604
(5.38, -11.74)  -  74605
(14.91, -3.78)  -  74606
(2.53, -7.75)  -  74607
(8.14, -3.00)  -  74608
(-7.49, -6.18)  -  74609
(13.82, 11.21)  -  74610
(0.47, -13.64)  -  74611
(2.31, -12.03)  -  74612
(-15.72, 6.48)  -  74613
(10.94, 9.67)  -  74614
(-0.34, 10.35)  -  74615
(11.47, -5.58)  -  74616
(-7.03, -11.08)  -  74617
(-7.76, -0.97)  -  74618
(-4.21, 5.79)  -  74619
(-3.66, -0.53)  -  74620
(-0.55, -11.17)  -  74621
(-6.39, 0.03)  -  74622
(12.33, -11.44)  -  74623
(3.50, -10.81)  -  74624
(-6.13, -4.82)  -  74625
(-8.81, -5.27)  -  74626
(-13.87, -4.28)  -  74627
(5.62, 1.20)  -  74628
(2.13, -8.62)  -  74629
(-14.91, -11.75)  -  74630
(-13.77, -11.76)  -  74631
(-9.65, -4.03)  -  74632
(-5.27, 15.89)  -  74633
(5.91, -4.78)  -  74634
(-10.23, 9.07)  -  74635
(5.79, -10.85)  -  74636
(-3.37, 13.58)  -  74637
(11.42, 11.18)  -  74638
(-6.16, 15.41)  -  74639
(-2.69, -6.37)  -  74640
(-0.80, -13.93)  -  74641
(-13.33, -9.34)  -  74642
(-9.74, 4.00)  -  74643
(14.99, 3.05)  -  74644
(1.51, 6.48)  -  74645
(3.62, -8.89)  -  74646
(-1.64, -11.53)  -  74647
(-4.32, 2.32)  -  74648
(-15.42, 8.88)  -  74649
(14.99, 6.90)  -  74650
(1.31, -15.30)  -  74651
